Instance Type,vCPUs,Memory (GiB),Features,Family,CSP,Platform,Category,Min. CPU Architecture,Max. CPU Architecture,Min. Year,Max. Year,Link,,,,,
Standard_HB60-45rs,45,228,#premiumdisk #acceleratednet,HB-series,Azure,AMD,HPC Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/hb-series,,,,,
Standard_HB60rs,60,228,#premiumdisk #acceleratednet,HB-series,Azure,AMD,HPC Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/hb-series,,,,,
Standard_HC44-16rs,16,352,#premiumdisk #acceleratednet,HC-series,Azure,Intel,HPC Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/hc-series,,,,,
Standard_HC44-32rs,32,352,#premiumdisk #acceleratednet,HC-series,Azure,Intel,HPC Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/hc-series,,,,,
Standard_HC44rs,44,352,#premiumdisk #acceleratednet,HC-series,Azure,Intel,HPC Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/hc-series,,,,,
Standard_HX176-144rs,144,1472,#premiumdisk #acceleratednet,HX-series,Azure,AMD,HPC Optimized,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://learn.microsoft.com/en-us/azure/virtual-machines/hx-series,,,,,
Standard_HX176-24rs,24,1472,#premiumdisk #acceleratednet,HX-series,Azure,AMD,HPC Optimized,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://learn.microsoft.com/en-us/azure/virtual-machines/hx-series,,,,,
Standard_HX176-48rs,48,1472,#premiumdisk #acceleratednet,HX-series,Azure,AMD,HPC Optimized,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://learn.microsoft.com/en-us/azure/virtual-machines/hx-series,,,,,
Standard_HX176-96rs,96,1472,#premiumdisk #acceleratednet,HX-series,Azure,AMD,HPC Optimized,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://learn.microsoft.com/en-us/azure/virtual-machines/hx-series,,,,,
Standard_HX176rs,176,1472,#premiumdisk #acceleratednet,HX-series,Azure,AMD,HPC Optimized,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://learn.microsoft.com/en-us/azure/virtual-machines/hx-series,,,,,
Standard_L16as_v3,16,128,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L16s_v2,16,128,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L16s_v3,16,128,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_L32as_v3,32,256,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L32s_v2,32,256,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L32s_v3,32,256,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_L48as_v3,48,384,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L48s_v2,48,384,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L48s_v3,48,384,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_L64as_v3,64,512,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L64s_v2,64,512,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L64s_v3,64,512,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_L80as_v3,80,640,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L80s_v2,80,640,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L80s_v3,80,640,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_L8as_v3,8,64,#premiumdisk #acceleratednet,Lasv3-series,Azure,AMD,Memory Optimized,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/lasv3-series,,,,,
Standard_L8s_v2,8,64,#premiumdisk #acceleratednet,Lsv2-series,Azure,AMD,Memory Optimized,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv2-series,,,,,
Standard_L8s_v3,8,64,#premiumdisk #acceleratednet,Lsv3-series,Azure,Intel,Memory Optimized,Ice Lake,Ice Lake,2020,2020,https://learn.microsoft.com/en-us/azure/virtual-machines/lsv3-series,,,,,
Standard_M128,128,2000,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128-32ms,32,3800,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128-64ms,64,3800,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128dms_v2,128,3892,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M128ds_v2,128,2048,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M128m,128,3800,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128ms,128,3800,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128ms_v2,128,3892,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M128s,128,2000,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M128s_v2,128,2048,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M16-4ms,4,437.5,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M16-8ms,8,437.5,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M16ms,16,437.5,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M192idms_v2,192,4096,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M192ids_v2,192,2048,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M192ims_v2,192,4096,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M192is_v2,192,2048,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M208ms_v2,208,5700,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M208s_v2,208,2850,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M32-16ms,16,875,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M32-8ms,8,875,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M32dms_v2,32,875,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M32ls,32,256,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M32ms,32,875,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M32ms_v2,32,875,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M32ts,32,192,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M416-208ms_v2,208,11400,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M416-208s_v2,208,5700,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M416ms_v2,416,11400,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M416s_8_v2,416,7600,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M416s_v2,416,5700,#premiumdisk #acceleratednet,Mv2-series,Azure,Intel,Memory Optimized,Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/mv2-series,,,,,
Standard_M64,64,1000,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64-16ms,16,1750,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64-32ms,32,1750,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64dms_v2,64,1792,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M64ds_v2,64,1024,#premiumdisk #acceleratednet,Mdsv2 Medium Memory with Disk,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M64ls,64,512,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64m,64,1750,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64ms,64,1750,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64ms_v2,64,1792,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M64s,64,1024,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M64s_v2,64,1024,#premiumdisk #acceleratednet,Msv2 Medium Memory Diskless,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/msv2-mdsv2-series,,,,,
Standard_M8-2ms,2,218.75,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M8-4ms,4,218.75,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_M8ms,8,218.75,#premiumdisk #acceleratednet,M-series,Azure,Intel,Memory Optimized,Cascade Lake,Cascade Lake,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/m-series,,,,,
Standard_NC12,12,112,#gpu,NC-series,Azure,Intel,Accelerated (GPU),Haswell,Haswell,2013,2013,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-series,,,,,
Standard_NC12s_v2,12,224,#premiumdisk #acceleratednet #gpu,NCv2-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv2-series,,,,,
Standard_NC12s_v3,12,224,#premiumdisk #acceleratednet #gpu,NCv3-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv3-series,,,,,
Standard_NC16as_T4_v3,16,110,#premiumdisk #acceleratednet #gpu,NCasT4_v3-series,Azure,AMD,Accelerated (GPU),AMD EPYC 2nd gen,AMD EPYC 2nd gen,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/nct4-v3-series,,,,,
Standard_NC24,24,224,#gpu,NC-series,Azure,Intel,Accelerated (GPU),Haswell,Haswell,2013,2013,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-series,,,,,
Standard_NC24ads_A100_v4,24,220,#premiumdisk #acceleratednet #gpu,NC A100 v4-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-a100-v4-series,,,,,
Standard_NC24r,24,224,#gpu,NC-series,Azure,Intel,Accelerated (GPU),Haswell,Haswell,2013,2013,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-series,,,,,
Standard_NC24rs_v2,24,448,#premiumdisk #gpu,NCv2-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv2-series,,,,,
Standard_NC24rs_v3,24,448,#premiumdisk #gpu,NCv3-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv3-series,,,,,
Standard_NC24s_v2,24,448,#premiumdisk #acceleratednet #gpu,NCv2-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv2-series,,,,,
Standard_NC24s_v3,24,448,#premiumdisk #acceleratednet #gpu,NCv3-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv3-series,,,,,
Standard_NC48ads_A100_v4,48,440,#premiumdisk #acceleratednet #gpu,NC A100 v4-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-a100-v4-series,,,,,
Standard_NC4as_T4_v3,4,28,#premiumdisk #acceleratednet #gpu,NCasT4_v3-series,Azure,AMD,Accelerated (GPU),AMD EPYC 2nd gen,AMD EPYC 2nd gen,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/nct4-v3-series,,,,,
Standard_NC6,6,56,#gpu,NC-series,Azure,Intel,Accelerated (GPU),Haswell,Haswell,2013,2013,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-series,,,,,
Standard_NC64as_T4_v3,64,440,#premiumdisk #acceleratednet #gpu,NCasT4_v3-series,Azure,AMD,Accelerated (GPU),AMD EPYC 2nd gen,AMD EPYC 2nd gen,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/nct4-v3-series,,,,,
Standard_NC6s_v2,6,112,#premiumdisk #acceleratednet #gpu,NCv2-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv2-series,,,,,
Standard_NC6s_v3,6,112,#premiumdisk #acceleratednet #gpu,NCv3-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/ncv3-series,,,,,
Standard_NC8as_T4_v3,8,56,#premiumdisk #acceleratednet #gpu,NCasT4_v3-series,Azure,AMD,Accelerated (GPU),AMD EPYC 2nd gen,AMD EPYC 2nd gen,2019,2019,https://learn.microsoft.com/en-us/azure/virtual-machines/nct4-v3-series,,,,,
Standard_NC96ads_A100_v4,96,880,#premiumdisk #acceleratednet #gpu,NC A100 v4-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-a100-v4-series,,,,,
Standard_ND12s,12,224,#premiumdisk #acceleratednet #gpu,ND-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/nd-series,,,,,
Standard_ND24rs,24,448,#premiumdisk #gpu,ND-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/nd-series,,,,,
Standard_ND24s,24,448,#premiumdisk #acceleratednet #gpu,ND-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/nd-series,,,,,
Standard_ND40rs_v2,40,672,#premiumdisk #acceleratednet #gpu,NDv2-series,Azure,Intel,Accelerated (GPU),Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/ndv2-series,,,,,
Standard_ND6s,6,112,#premiumdisk #acceleratednet #gpu,ND-series,Azure,Intel,Accelerated (GPU),Broadwell,Broadwell,2014,2014,https://learn.microsoft.com/en-us/azure/virtual-machines/nd-series,,,,,
Standard_ND96amsr_A100_v4,96,1924,#premiumdisk #acceleratednet #gpu,NDm A100 v4-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-a100-v4-series,,,,,
Standard_ND96asr_v4,96,900,#premiumdisk #acceleratednet #gpu,NDasrA100 v4-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/nc-a100-v4-series,,,,,
Standard_NG16ads_V620_v1,16,32,#gpu #ssd #nvme,NGads V620-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/ngads-v-620-series,,,,,
Standard_NG32adms_V620_v1,32,176,#gpu #ssd #nvme,NGads V620-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/ngads-v-620-series,,,,,
Standard_NG32ads_V620_v1,32,64,#gpu #ssd #nvme,NGads V620-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/ngads-v-620-series,,,,,
Standard_NG8ads_V620_v1,8,16,#gpu #ssd #nvme,NGads V620-series,Azure,AMD,Accelerated (GPU),AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://learn.microsoft.com/en-us/azure/virtual-machines/ngads-v-620-series,,,,,
Standard_NP10s,10,168,#premiumdisk #acceleratednet #gpu,NP-series,Azure,Intel,Accelerated (FPGA),Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/np-series,,,,,
Standard_NP20s,20,336,#premiumdisk #acceleratednet #gpu,NP-series,Azure,Intel,Accelerated (FPGA),Skylake,Skylake,2015,2015,https://learn.microsoft.com/en-us/azure/virtual-machines/np-series,,,,,
